SRR2138382_Normal	SRR915775_Normal	SRR915787	SRR915784	SRR2138381_Normal
ENSG00000217555	11.9099	1.76438	0.310555	0.544122	8.2623
ENSG00000095794	43.4187	8.11504	3.63336	2.39063	60.7771
ENSG00000196189	1.6642	1.48871	0.308001	0.919417	1.28882
ENSG00000103197	20.5373	2.4726	3.01706	5.41723	18.6512
ENSG00000197965	23.5762	8.72407	1.99092	9.80171	17.7768
ENSG00000169231	10.5751	1.76789	0.835816	6.21433	11.3204
ENSG00000092140	0.82035	2.58788	1.24524	2.16715	0.88268
ENSG00000179403	13.891	2.02128	0.45018	1.18123	16.8995
ENSG00000110768	9.44613	4.06048	1.50532	1.48567	8.81001
ENSG00000100311	8.10588	1.31796	0.838844	1.59838	13.5492
ENSG00000128915	6.79931	3.94004	1.15039	5.10364	6.70339
ENSG00000166262	8.71903	0.668325	0.422835	1.35207	7.27175
ENSG00000146007	53.1459	1.25079	1.20916	1.46238	48.8225
ENSG00000117228	5.44633	1.63705	0.888156	3.58895	6.81136
ENSG00000119669	7.80207	2.18377	0.511424	1.07373	13.5476
ENSG00000116337	11.8337	3.39726	0.599949	3.20736	8.62736
ENSG00000151612	1.29518	1.18361	2.27476	2.03179	1.3025
ENSG00000168334	126.846	92.0322	31.5652	11.7713	127.909
ENSG00000087302	175.781	43.6817	13.7109	14.7473	174.984
ENSG00000067560	176.072	62.3349	13.0857	30.2371	156.347
ENSG00000076641	1.24466	4.76777	1.51072	2.56947	0.952717
ENSG00000167930	89.5021	5.70427	6.36077	4.37258	80.4916
ENSG00000153201	5.44853	2.51374	1.63009	2.28263	5.20837
ENSG00000059145	7.44988	0.418843	1.03718	0.955148	3.64126
ENSG00000104824	71.8743	10.0062	5.96064	9.06895	99.0009
ENSG00000184508	14.7275	0.743063	1.14788	0.878749	10.8593
ENSG00000168397	25.9453	8.69455	4.34284	6.44175	32.4531
ENSG00000137221	8.04815	1.86984	0.955399	2.13719	9.89001
ENSG00000170390	2.9472	0.934666	1.23284	0.860017	4.08459
ENSG00000141034	7.48393	1.50882	0.643075	1.65775	4.24172
ENSG00000103876	19.8708	4.13066	1.5833	2.20099	10.3589
ENSG00000085274	3.15155	1.90479	0.806495	0.797886	3.46331
ENSG00000143748	4.96888	2.11519	1.06753	4.47275	6.78342
ENSG00000165886	13.3199	4.03634	0.722849	1.62303	11.8481
ENSG00000243667	4.29526	0.528898	0.38002	0.957913	4.4069
ENSG00000169499	13.9234	10.0611	9.30882	9.35414	8.78476
ENSG00000158552	17.9077	6.55698	1.46453	4.37271	17.01
ENSG00000140876	12.3427	0.0683705	1.36742	0.706716	11.5519
ENSG00000103066	17.7733	5.03592	3.72016	5.42587	11.2416
ENSG00000127481	59.1159	8.29998	4.38084	7.76934	51.0048
ENSG00000112378	26.7056	2.29898	1.28364	1.20372	24.4107
ENSG00000148053	5.02222	0.278624	0.149132	2.01338	6.52565
ENSG00000240671	1.37021e-07	0.223692	0.370376	11.1348	1.0398e-06
ENSG00000136861	17.3466	1.41472	2.19918	3.38812	20.8803
ENSG00000173141	17.9656	2.84342	1.25875	1.3675	16.7426
ENSG00000143774	164.127	32.4406	15.3756	22.1886	168.994
ENSG00000113734	7.90274	1.07153	0.659269	0.787418	8.2257
ENSG00000141101	12.7891	9.84799	2.15502	2.76679	10.2165
ENSG00000170906	797.334	9.85092	13.019	13.1514	756.727
ENSG00000205352	60.9351	14.2395	2.99361	5.38321	67.3137
ENSG00000137094	40.4884	16.0559	6.42253	4.22596	38.3982
ENSG00000196961	33.9076	5.25952	2.08517	4.52111	26.9892
ENSG00000099910	10.2187	1.7855	1.04791	2.83211	9.35097
ENSG00000188153	8.95002	0.469743	0.377753	1.95611	8.27057
ENSG00000131943	20.6782	4.4385	1.40592	3.59823	20.0655
ENSG00000164742	2.10213	0.335851	0.350325	0.699511	2.23211
ENSG00000115268	571.672	80.9452	24.3341	37.9939	431.145
ENSG00000136997	11.4559	9.73154	0.552495	5.15887	20.4283
ENSG00000139173	3.51756	2.25799	0.336575	1.13754	4.19232
ENSG00000196693	5.18205	1.7823	0.808809	2.32175	2.84015
ENSG00000080493	1.65592	0.613361	0.64499	1.14008	1.70562
ENSG00000095637	92.3233	20.6208	43.7539	18.7319	64.8703
ENSG00000075790	44.3398	11.919	2.32073	6.10389	39.7079
ENSG00000159917	3.36612	1.27149	0.413915	1.84311	3.14422
ENSG00000177731	158.685	13.9776	8.47855	6.81272	137.986
ENSG00000110048	11.3913	1.69067	1.0172	1.84551	8.88563
ENSG00000140386	15.8895	1.13655	0.770372	2.71494	16.6423
ENSG00000141574	2.64919	4.00252	0.350147	3.05313	3.44512
ENSG00000116285	6.29311	1.35682	0.39302	1.4564	6.82699
ENSG00000172667	1.35409	2.05044	0.61506	1.77038	1.59054
ENSG00000108219	15.0431	5.54113	2.16533	6.0178	17.889
ENSG00000064313	4.13434	4.16733	1.48484	1.92452	4.23785
ENSG00000130741	21.0575	10.8022	2.25742	8.82544	28.1252
ENSG00000131473	11.8541	8.17789	1.25116	4.25833	9.78442
ENSG00000146242	2.52099	0.960032	0.388283	1.5687	2.82012
ENSG00000120549	4.47665	1.08094	1.37448	1.81763	4.53264
ENSG00000163565	22.3037	11.3801	1.3134	8.96531	43.381
ENSG00000163930	20.8575	2.01807	1.84968	1.53821	20.5787
ENSG00000157259	6.13219	1.8173	0.900457	2.53103	6.43977
ENSG00000203778	43.2317	5.30176	4.47583	4.78905	44.7787
ENSG00000182986	6.51826	2.84248	1.84817	4.31607	3.9256
ENSG00000158711	1.71413	5.43383	1.29357	4.34516	2.26883
ENSG00000143382	35.276	1.72783	0.872858	1.47583	23.562
ENSG00000111642	79.0814	16.2966	8.50711	9.06121	91.1365
ENSG00000114626	27.8953	2.41907	3.53152	3.70233	21.8963
ENSG00000102606	10.7969	11.424	5.47929	7.6009	12.5675
ENSG00000116198	5.72818	1.08944	1.11766	1.91829	2.66234
ENSG00000108523	66.5048	11.4336	4.56605	5.05376	66.9537
ENSG00000152684	7.6845	1.42444	0.336257	1.81398	8.83275
ENSG00000186635	38.4474	6.37687	2.54402	8.77188	47.8784
ENSG00000106692	1.61378	2.04846	0.387857	2.15242	1.50147
ENSG00000166927	5.41357	14.381	1.13029	12.2623	5.53938
ENSG00000100034	7.462	1.94089	1.06131	2.81737	7.57472
ENSG00000140983	62.072	1.2857	1.34851	2.22542	70.65
ENSG00000104805	203.362	11.1809	8.18293	17.1338	173.958
ENSG00000135535	30.0525	26.0993	4.28736	9.53451	36.0611
ENSG00000273802	0.692311	6.50294	1.05339	4.85987	1.18024
ENSG00000258315	17.3602	0.92165	0.0348182	0.426709	15.3201
ENSG00000106404	3.87868	0.849827	0.194035	1.9066	1.32926
ENSG00000139174	1.91065	1.49341	0.431049	2.19203	1.0953
ENSG00000114127	0.887185	3.66233	1.58577	2.99949	1.02071
ENSG00000132938	24.0731	2.22618	1.74693	1.32225	16.3443
ENSG00000112874	3.43773	0.528759	0.399028	0.418688	1.85384
ENSG00000079691	1.77112	1.35252	0.686095	1.68638	2.65547
ENSG00000196236	3.00415	2.27753	2.4315	1.50935	3.77237
ENSG00000182326	139.996	12.4469	3.19758	49.4314	114.689
ENSG00000196419	118.931	40.2515	8.85017	12.345	148.812
ENSG00000116830	2.45253	2.23614	0.511144	1.37689	2.02425
ENSG00000065809	3.00404	2.80013	0.328377	3.05738	4.68283
ENSG00000133878	37.2181	2.48153	2.39426	1.34839	21.1291
ENSG00000090104	0.956788	1.79695	0.692435	6.14564	0.671394
ENSG00000168116	2.33777	0.340401	0.306763	1.15929	1.79862
ENSG00000091039	1.19961	9.35145	2.64726	4.8424	1.28042
ENSG00000120137	2.35091	2.44599	1.58609	4.81544	4.18881
ENSG00000171314	154.934	18.6058	8.44869	10.4652	135.544
ENSG00000144451	17.8422	0.188066	0.584178	1.15014	17.7522
ENSG00000132640	3.0245	2.36764	2.44911	2.74352	3.22478
ENSG00000070785	23.7657	4.8648	2.11659	2.59955	21.6172
ENSG00000188846	2122.48	103.151	21.543	36.7968	1819.43
ENSG00000125971	182.95	14.6237	4.73187	11.9564	167.33
ENSG00000105983	8.81464	3.8086	3.77582	5.04743	6.47859
ENSG00000181104	4.01668	3.90428	1.77131	4.15828	3.64921
ENSG00000107863	7.48833	11.1945	3.91364	7.10027	6.66002
ENSG00000090861	33.0374	6.22709	2.94395	4.12548	35.8987
ENSG00000170464	7.67471	1.13872	0.457823	0.865372	10.5492
ENSG00000237440	0.694618	1.4778	0.45809	2.27925	0.828805
ENSG00000141076	9.60402	7.8344	1.22513	3.59806	16.7415
ENSG00000213930	40.0656	2.06978	2.74084	6.11614	42.8881
ENSG00000119185	98.7728	8.32804	2.76551	6.96297	91.1283
ENSG00000213341	5.09033	1.9052	0.565224	0.501263	6.33243
ENSG00000135617	81.6325	8.30726	4.71975	3.5604	66.3723
ENSG00000183087	96.5079	10.6625	8.28333	13.2649	112.899
ENSG00000170043	160.669	18.3649	9.47414	9.68432	153.389
ENSG00000174705	3.8298	1.76283	0.239828	1.25463	5.24211
ENSG00000130159	89.1416	4.45934	5.35143	5.38951	81.9681
ENSG00000131470	9.16452	2.07277	0.614245	1.26586	8.50882
ENSG00000167384	1.70942	0.425765	0.278461	0.492942	1.51305
ENSG00000111752	7.02877	2.16285	1.8585	1.6496	5.58476
ENSG00000135845	10.1567	2.7486	0.950657	2.88765	11.8604
ENSG00000131779	18.4119	2.27709	0.758179	1.50058	17.1724
ENSG00000162946	0.569099	2.37741	0.887002	1.90525	0.654678
ENSG00000156968	1.30215	1.64056	0.538442	1.779	1.81097
ENSG00000170631	2.34872	0.776478	0.552229	0.746494	2.72505
ENSG00000198369	5.11145	1.89124	1.63812	1.94478	5.94343
ENSG00000238227	8.2424	1.8303	0.883008	0.702355	7.67687
ENSG00000000003	4.72384	0.809847	0.617032	0.802315	4.03711
ENSG00000105835	31.528	66.9758	2.52133	11.5551	74.0212
ENSG00000046651	7.20157	1.34275	0.647496	1.68988	8.85425
ENSG00000137168	39.3255	8.11982	1.13423	2.5258	45.8087
ENSG00000167378	8.64434	1.15572	1.28762	2.14863	9.82162
ENSG00000174483	8.19616	1.43736	2.29798	3.41423	8.81916
ENSG00000167566	4.93559	0.808302	0.758315	1.11055	5.20033
ENSG00000152207	0.766401	0.188068	0.446741	0.200539	1.20972
ENSG00000100365	5.55595	5.83532	0.515914	2.2162	7.08287
ENSG00000185386	6.04932	1.22529	0.439329	0.978302	6.35038
ENSG00000277669	5.0383	0.190773	0.0339713	0.217261	2.73378
ENSG00000063176	4.40745	0.780665	0.246559	1.12841	3.02704
ENSG00000160305	8.06736	1.35289	1.42887	2.26193	9.97233
ENSG00000164574	3.7836	5.91256	2.05305	3.13078	4.38519
ENSG00000164694	0.151693	0.0932119	0.571062	2.13286	0.299714
ENSG00000142528	1.10877	0.956297	0.399325	1.09773	0.982999
ENSG00000158747	43.8983	6.37017	4.456	14.6845	54.7359
ENSG00000107331	20.7257	0.716649	1.10768	1.45064	17.9919
ENSG00000122515	16.1558	3.07261	2.92324	2.76208	18.3577
ENSG00000277288	0.883203	0.0955653	0	0.169169	1.12321
ENSG00000146066	158.971	28.415	18.1028	15.6033	147.714
ENSG00000160219	7.73955	2.5191	1.26385	1.72481	15.0299
ENSG00000100599	5.67383	2.42452	0.67548	2.6899	5.61008
ENSG00000263956	1.67217	1.4506	0.509116	1.79037	1.74354
ENSG00000140416	8283.95	766.341	322.138	267.676	6763.8
ENSG00000198198	3.38465	2.30068	1.31963	2.96283	5.59575
ENSG00000160113	19.4113	3.36806	1.80745	1.96009	15.9449
ENSG00000197324	34.8799	5.67438	3.02276	4.93279	31.2036
ENSG00000023697	14.5291	4.73219	1.38541	2.72816	11.2426
ENSG00000132563	20.0966	0.438696	0.766869	1.24257	13.141
ENSG00000147113	11.8139	3.7656	1.50721	2.70776	11.3985
ENSG00000213145	101.735	6.92863	3.54996	18.6339	138.812
ENSG00000131375	9.6619	3.68826	0.705441	2.03135	8.03204
ENSG00000166224	2.20942	6.04591	1.36262	3.22781	2.83026
ENSG00000103194	23.5098	11.2129	2.5455	3.90046	20.023
ENSG00000206527	3.43028	2.3448	1.4324	3.44657	3.14764
ENSG00000172375	4.92277	1.23267	0.236803	0.662108	5.48844
ENSG00000160752	49.638	13.382	3.17544	6.83215	55.2029
ENSG00000130338	1.54616	3.75692	3.73018	6.82651	1.04171
ENSG00000186625	7.78867	3.92924	0.770299	1.77	8.17643
ENSG00000104408	104.357	34.8265	7.26686	14.7907	115.668
ENSG00000168310	9.14319	3.67921	1.39489	3.4521	7.92453
ENSG00000178585	30.3849	1.77233	1.14209	2.23981	17.5917
ENSG00000165813	1.38249	0.68128	0.473208	1.51019	1.9455
ENSG00000139278	7.76948	16.7043	0.384913	6.8992	7.00854
ENSG00000213533	4.5849	0.909881	0.697154	1.4122	4.4249
ENSG00000106588	81.7117	14.275	3.63043	5.14158	84.3626
ENSG00000164733	491.156	173.089	31.5267	101.147	574.959
ENSG00000138744	10.1074	1.44624	0.709762	1.22859	8.33901
ENSG00000078070	24.7504	6.94436	2.62057	2.31607	27.6153
ENSG00000105829	8.1553	1.78237	0.374283	1.28842	5.95911
ENSG00000170955	36.1452	11.7826	2.59297	4.72662	27.2687
ENSG00000198133	2.24698	0.363346	0.106826	0.391928	2.1457
ENSG00000213654	4.3826	3.1422	0.505943	1.71321	4.61435
ENSG00000186818	3.46089	3.80816	0.10316	2.60111	4.13397
ENSG00000179889	24.0608	6.10684	4.00478	5.79309	24.9402
ENSG00000116857	31.9685	1.73895	0.857222	1.44582	28.3592
ENSG00000241351	2.61849	0.830348	1.09467	60.394	0.733217
ENSG00000114982	9.54523	2.7513	1.92431	4.41803	10.8489
ENSG00000141556	48.0871	5.0198	4.00053	5.68159	44.6471
ENSG00000127483	34.6084	17.2489	8.65345	18.4302	29.9841
ENSG00000279624	2.63325	0.426849	0.45333	0.892309	4.40244
ENSG00000213853	19.128	18.6777	5.16482	4.10305	21.6706
ENSG00000173653	5.5605	1.96958	0.0294166	1.28022	5.12793
ENSG00000160256	22.2369	4.16213	1.2064	0.634296	12.9249
ENSG00000181163	332.043	43.7754	11.915	25.782	380.641
ENSG00000260914	29.5113	1.22193	0.233191	0.0165424	31.298
ENSG00000168904	12.823	2.66829	1.23368	1.94988	12.7043
ENSG00000151532	3.96152	4.68122	2.46435	3.82376	4.21394
ENSG00000179241	0.74909	1.07627	0.174159	1.15806	0.708719
ENSG00000235750	7.77268	5.33133	1.27974	1.39653	9.5822
ENSG00000131781	0.923431	0.304008	0.246595	0.927458	0.430315
ENSG00000257727	57.432	10.4831	4.33697	8.60153	58.9708
ENSG00000150401	34.0738	8.27005	14.9174	5.87546	41.7142
ENSG00000166073	1.10418	0.69522	0.0850761	1.62097	1.99355
ENSG00000213626	8.56984	22.6791	5.1801	7.72351	15.4485
ENSG00000019549	3.08402	3.19453	0.733895	6.1677	1.67415
ENSG00000204498	7.62316	1.76155	0.657999	1.45864	7.53362
ENSG00000116044	40.2414	8.43594	2.03455	8.67159	43.77
ENSG00000127252	13.5659	0.668698	0.586883	0.194228	13.0791
ENSG00000143815	5.83712	3.39143	1.011	1.59172	4.32859
ENSG00000180992	36.5258	7.70068	1.36544	2.33105	34.8507
ENSG00000105618	24.0232	1.62377	0.728542	1.27998	21.7971
ENSG00000086544	4.54701	2.44101	0.661422	0.814455	7.77858
ENSG00000213066	4.22316	0.375833	0.680798	0.575498	3.08165
ENSG00000160862	16.0141	2.3862	1.33359	1.78411	15.4681
ENSG00000271254	2.38125	1.62503	0.618189	3.21692	1.94193
ENSG00000088179	5.10789	3.12711	4.98183	5.25541	3.62628
ENSG00000116353	25.584	3.65107	3.36041	2.23483	22.3856
ENSG00000100823	73.678	4.44462	2.67845	2.61195	82.8756
ENSG00000105676	10.671	5.61803	1.08402	1.84085	14.132
ENSG00000117528	11.3297	2.73244	0.963015	1.63096	11.4356
ENSG00000039650	20.7967	0.767712	0.987312	1.20718	24.2048
ENSG00000145241	2.76507	0.609021	0.706338	0.836769	2.51113
ENSG00000169105	5.60737	0.508003	0.206687	1.39407	5.90566
ENSG00000169862	3.76943	0.0159726	0.343261	0.212961	3.72011
ENSG00000182378	1.77611	3.85951	0.116799	0.730704	2.43996
ENSG00000096093	3.45647	0.733856	0.366717	1.44833	2.2414
ENSG00000165716	13.5318	0.275664	0.461563	0.929087	13.9965
ENSG00000119772	3.47618	1.08315	0.514289	1.92763	4.17727
ENSG00000180479	1.06818	0.801119	0.439466	1.11848	1.67925
ENSG00000240303	7.73728	2.0754	2.39583	2.59117	11.7697
ENSG00000189058	278.979	17.8023	19.292	15.4984	171.291
ENSG00000254445	57.1272	19.1966	2.99468	3.40529	52.7118
ENSG00000132773	3.02731	1.07694	0.35164	0.473289	4.00948
ENSG00000107796	1106.42	36.8637	13.916	73.3894	1164.51
ENSG00000163527	25.0706	6.92068	2.42307	5.47633	26.0898
ENSG00000111911	9.03203	0.823614	0.761922	0.900361	6.51357
ENSG00000158882	15.5423	2.74574	3.38998	1.46368	18.8603
ENSG00000196976	29.5116	2.28776	0.635707	1.86146	21.8521
ENSG00000125107	55.6023	23.2901	9.23565	11.2715	50.2191
ENSG00000100813	30.8646	9.11674	3.86516	9.63586	35.2763
ENSG00000106638	6.72977	3.23068	0.612355	2.21526	8.00784
ENSG00000130939	16.0032	2.41849	2.27759	2.70723	12.3603
ENSG00000010292	4.27995	0.985783	1.14012	1.59214	3.70071
ENSG00000115289	16.3847	2.25578	0.510041	1.93388	17.336
ENSG00000187607	6.4292	1.60861	1.19877	0.555967	8.70613
ENSG00000183018	10.3258	1.15451	0.231828	0.885323	12.9556
ENSG00000132819	73.0981	1.57537	1.25739	1.23447	67.5436
ENSG00000169902	7.49315	2.67535	0.475135	1.9207	5.30885
ENSG00000172164	1.7013	1.38352	0.525638	2.0507	1.61886
ENSG00000162385	27.6425	10.3224	0.977639	3.2677	29.0018
ENSG00000067369	12.8255	2.87158	1.80743	2.98077	10.8981
ENSG00000138709	4.70662	2.46759	0.602762	1.15447	4.17717
ENSG00000103490	4.80544	2.83435	0.719851	1.82945	2.77175
ENSG00000124299	25.8752	4.61868	1.49322	3.65114	26.6156
ENSG00000136828	11.2583	1.44261	1.00926	1.71238	10.2108
ENSG00000106070	8.9997	4.75302	4.0338	6.39805	16.5021
ENSG00000117616	39.556	3.08299	3.14139	11.0249	42.399
ENSG00000179954	2.51906	0.101553	0.433925	2.70767	1.51188
ENSG00000118007	2.98375	4.52372	1.42458	2.91456	3.64164
ENSG00000151502	15.9591	2.18658	1.92178	2.30381	13.2455
ENSG00000120913	32.6964	2.27691	2.2068	5.92296	21.5088
ENSG00000197562	7.093	1.47876	0.72187	0.681871	7.81112
ENSG00000136485	9.70203	5.25329	2.83583	3.42682	8.91597
ENSG00000103353	19.2101	8.58166	1.49416	4.49379	12.5454
ENSG00000124532	19.0325	3.03328	2.94931	2.12109	17.8499
ENSG00000131669	48.9644	2.88129	1.99394	5.70465	43.8126
ENSG00000102886	4.68468	0.229733	0.214046	0.584648	1.65544
ENSG00000134571	588.696	13.6125	68.8879	18.9907	662.559
ENSG00000204291	16.0879	6.83346	4.04263	8.7941	26.9003
ENSG00000185442	8.92588	2.44854	1.09471	1.97634	5.5053
ENSG00000204569	6.46739	6.63926	5.06246	8.37698	6.52548
ENSG00000052802	4.42841	1.72271	0.403601	1.44086	3.52109
ENSG00000164916	2.17694	0.658586	0.57069	1.29545	2.28983
ENSG00000123737	10.0314	2.1129	0.607133	0.771088	13.462
ENSG00000163884	12.0807	1.48903	2.19526	0.997286	3.05916
ENSG00000137942	4.26903	1.77791	1.34327	1.55941	3.44441
ENSG00000125089	2.37806	3.81894	1.96124	6.04743	3.83743
ENSG00000083168	1.29823	3.33011	1.11774	3.78162	1.50114
ENSG00000104823	253.814	26.698	21.2978	20.1423	354.707
ENSG00000131435	9.31973	0.645547	0.182409	2.05016	19.2428
ENSG00000134287	27.651	20.993	4.08631	8.78661	32.4942
ENSG00000131013	7.15713	1.29473	0.506811	1.05284	8.69938
ENSG00000110955	1720.69	262.2	132.592	96.0856	1924.37
ENSG00000226784	11.6471	2.59764	1.49322	1.17047	9.49853
ENSG00000163755	2.70939	0.558606	0.314966	1.31175	2.71622
ENSG00000082213	7.93455	4.56749	1.7504	3.89073	6.85774
ENSG00000055070	35.6774	10.178	2.51563	3.68657	40.7825
ENSG00000138942	10.5573	4.84558	0.643525	2.48933	10.3187
ENSG00000099956	26.5948	6.08682	1.73396	2.81592	27.1554
ENSG00000170035	57.0668	5.01772	1.33522	2.74775	59.5263
ENSG00000182916	7.64736	0.347971	0.312932	0.924498	6.31341
ENSG00000142856	7.95983	1.7443	1.3673	3.78018	4.99298
ENSG00000187688	6.52466	4.08731	1.01117	1.99941	5.656
ENSG00000257949	12.803	2.41605	0.193671	3.08067	12.3505
ENSG00000148803	8.10103	4.08536	0	0.126958	10.0029
ENSG00000162747	1.44926	6.91756	0.245085	3.50209	2.60398
ENSG00000146426	3.96359	2.21757	1.41132	1.50832	3.10425
ENSG00000165118	3.5983	0.607377	0.459752	0.896849	4.35503
ENSG00000162889	81.1082	21.3642	10.1051	9.8148	87.0957
ENSG00000006704	20.9733	0.965916	0.530302	1.09168	14.4729
ENSG00000154265	5.31693	1.12791	1.90702	1.65881	6.66336
ENSG00000198252	2.87702	1.27781	0.468539	0.913922	2.6311
ENSG00000059728	1.68537	1.69845	0.416152	0.985602	2.95415
ENSG00000151376	16.572	2.02716	1.53495	2.72588	15.967
ENSG00000112394	0.748057	1.63949	0.654936	0.654527	1.04499
ENSG00000119326	55.8658	4.37759	1.48384	1.441	52.3996
ENSG00000163832	20.7513	5.2814	1.81044	4.00787	18.3974
ENSG00000198912	6.75949	2.01973	0.931538	2.27946	7.57961
ENSG00000138764	4.22212	0.688056	0.600619	0.83226	1.95989
ENSG00000145912	61.7964	14.4221	2.86985	5.82354	68.5213
ENSG00000161217	25.5308	9.87742	5.77036	5.76392	20.9166
ENSG00000164587	686.276	176.281	35.9563	81.3096	673.875
ENSG00000149657	22.1046	2.17466	1.30062	1.26355	17.1601
ENSG00000175662	54.9971	7.24572	17.7974	3.80671	58.8268
ENSG00000139946	0.648559	1.203	1.07214	0.42077	0.824088
ENSG00000090776	5.76512	1.25889	0.406961	0.666151	5.80179
ENSG00000018189	15.7505	3.61638	1.06774	2.31315	15.9502
ENSG00000186480	7.54746	2.24328	0.714447	2.7059	8.47283
ENSG00000161013	75.306	8.55365	6.37144	5.75195	72.6404
ENSG00000048162	24.8222	12.0197	1.41509	1.95025	23.4336
ENSG00000105669	80.2529	18.7372	6.11317	10.165	74.902
ENSG00000108506	0.801336	1.87226	1.09909	0.995922	0.97981
ENSG00000184076	292.437	55.7615	31.1569	21.0089	247.493
ENSG00000132128	18.3077	7.33788	2.46379	4.0554	19.3009
ENSG00000214717	18.0712	1.07419	1.57841	1.05048	14.8243
ENSG00000116688	122.516	53.309	37.7731	23.6783	133.781
ENSG00000136826	27.4643	1.93828	1.09287	4.37956	23.0651
ENSG00000106123	5.59966	0.0275541	0.0492603	2.34926	1.76494
ENSG00000151806	6.82641	1.5199	0.566562	0.756515	6.31957
ENSG00000149100	137.257	58.1209	9.09684	15.7412	141.462
ENSG00000100485	4.44699	7.08318	2.35561	3.03901	4.05696
ENSG00000136783	12.3765	3.93333	1.11129	1.85081	11.6271
ENSG00000173145	1.84405	2.21299	0.229272	0.976281	1.86827
ENSG00000145041	4.51983	2.70089	0.812102	1.10498	5.13819
ENSG00000162852	2.23441	2.81688	0.611724	1.42735	2.72881
ENSG00000137185	5.31134	1.54622	0.841269	1.06268	5.53783
ENSG00000204516	1.18075	0.574816	0.114408	0.794633	1.36709
ENSG00000124789	2.85608	2.72826	0.968919	1.68735	2.93405
ENSG00000163938	24.1971	17.2126	1.83874	3.13761	27.5417
ENSG00000134056	189.225	4.17229	2.60083	2.16819	197.934
ENSG00000180801	0.434508	0.645414	0.0716785	1.06	0.72318
ENSG00000100316	567.466	167.734	23.382	88.2945	397.295
ENSG00000100575	33.5695	9.41542	2.02016	3.7723	34.9424
ENSG00000173269	17.4144	5.11349	2.58861	3.46531	17.9927
ENSG00000175470	15.218	3.19386	1.47854	2.0853	17.6112
ENSG00000176170	4.14255	5.00332	0.227131	0.969749	5.92411
ENSG00000165071	6.54966	4.28163	4.48107	4.9228	8.59198
ENSG00000168653	770.407	132.354	38.5383	41.5406	827.358
ENSG00000198373	6.81847	3.88866	1.11857	3.35041	6.18936
ENSG00000124214	21.0975	8.67406	3.69609	5.63507	23.4158
ENSG00000108829	14.3458	10.0788	0.766657	3.34744	17.0406
ENSG00000103811	84.1992	26.3778	6.27425	12.9774	52.091
ENSG00000133142	125.383	7.89011	4.88159	5.96808	98.2636
ENSG00000167522	18.959	3.5845	0.952756	3.16842	23.4638
ENSG00000088899	5.50616	0.435	0.427095	0.369557	5.39424
ENSG00000170088	3.99841	1.01621	0.572598	0.755312	3.86545
ENSG00000103126	5.38244	0.934548	0.119319	0.481271	6.59028
ENSG00000138032	19.7097	3.21223	2.22712	3.9742	14.3053
ENSG00000159461	33.8884	20.9267	7.50972	8.25881	29.398
ENSG00000197568	4.41087	0.178367	0.32143	0.705548	3.21691
ENSG00000062370	1.15732	1.9881	0.471632	0.672851	0.971658
ENSG00000047648	1.19015	1.17834	0.31843	1.60159	1.19442
ENSG00000008394	72.6055	5.78378	0.834479	1.9651	23.74
ENSG00000135365	15.4585	2.53859	1.55891	4.70169	16.8331
ENSG00000116750	16.9644	3.10437	1.46038	1.41156	15.8899
ENSG00000130066	150.872	12.0543	2.8836	13.7152	204.171
ENSG00000129244	1.52429	0.195793	0.392339	1.05793	2.02145
ENSG00000167397	46.2252	10.1651	2.62611	10.102	29.7776
ENSG00000105325	8.91029	1.9203	1.1696	1.41539	11.0069
ENSG00000042286	9.37912	1.09804	0.47386	1.27844	6.63155
